"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"153","2012","10","Rajasthan","Jalore","1056.61","23.64","78.21","44.53","22.77","47.37","94.18","84.03","661.87","895.03","135.23"
"153","2013","10","Rajasthan","Jalore","1056.61","23.64","78.08","44.71","19.61","47.37","88.21","64.28","690.71","972.81","140.84"
"153","2014","10","Rajasthan","Jalore","1056.61","23.64","78.11","44.73","21.16","47.37","100.68","91.89","649.04","867.68","133.69"
"153","2015","10","Rajasthan","Jalore","1056.61","23.64","78.11","44.83","20.93","47.37","96.05","77.48","668.19","921.72","137.94"
"153","2016","10","Rajasthan","Jalore","1056.61","23.64","78.11","44.84","21.95","47.37","98.88","73.79","668.03","948.52","141.99"
"153","2017","10","Rajasthan","Jalore","1056.61","23.64","78.11","44.86","21.74","47.37","98.8","73.24","668.84","943.31","141.04"
"154","2005","10","Rajasthan","Jhalawar","632.24","124.01","36.47","24.75","49.64","48.98","19.73","9.26","317.06","465.16","146.71"
"154","2006","10","Rajasthan","Jhalawar","632.24","125.17","34.89","25.98","47.28","48.59","18.57","6.42","322.86","520.44","161.2"
"154","2007","10","Rajasthan","Jhalawar","632.24","125.03","34.64","26.27","46.58","48.63","18.5","6.93","322.95","510.5","158.07"
"154","2008","10","Rajasthan","Jhalawar","632.24","124.82","34.28","27.36","45.0","48.35","17.56","5.98","325.76","548.65","168.42"
"154","2009","10","Rajasthan","Jhalawar","632.24","125.03","33.91","27.99","42.41","48.43","16.87","5.7","328.58","579.04","176.22"
"154","2010","10","Rajasthan","Jhalawar","632.24","126.28","33.53","28.63","41.29","47.57","17.45","5.93","327.96","569.61","173.68"
"154","2011","10","Rajasthan","Jhalawar","632.24","126.21","33.31","28.57","39.67","47.41","15.77","5.37","332.24","601.34","181.0"
"154","2012","10","Rajasthan","Jhalawar","632.24","126.39","33.5","28.57","37.88","47.21","14.81","5.59","334.05","614.32","183.9"
"154","2013","10","Rajasthan","Jhalawar","632.24","127.12","33.07","28.75","36.15","47.26","12.52","4.47","337.72","646.73","191.5"
"154","2014","10","Rajasthan","Jhalawar","632.24","127.33","34.42","28.44","33.7","47.44","13.0","5.29","336.56","614.05","182.45"
"154","2015","10","Rajasthan","Jhalawar","632.24","127.38","33.6","29.44","31.91","47.36","12.37","4.4","338.46","635.01","187.62"
"154","2016","10","Rajasthan","Jhalawar","632.23","127.26","33.27","29.4","31.09","47.36","12.53","4.7","337.99","642.81","190.18"
"154","2017","10","Rajasthan","Jhalawar","632.23","127.37","33.79","29.1","30.5","46.81","12.85","5.56","336.33","636.4","189.22"
"155","2005","10","Rajasthan","Jhunjhunu","591.54","39.68","15.22","22.15","6.91","39.46","20.63","18.8","428.64","686.2","160.09"
"155","2006","10","Rajasthan","Jhunjhunu","591.54","39.68","15.34","22.17","6.87","39.61","21.82","23.23","422.77","664.33","157.14"
"155","2007","10","Rajasthan","Jhunjhunu","591.54","39.68","15.38","22.31","7.0","39.47","22.69","22.03","422.91","647.95","153.21"
"155","2008","10","Rajasthan","Jhunjhunu","591.54","39.68","15.46","22.32","6.67","39.47","24.25","22.33","421.3","654.99","155.47"
"155","2009","10","Rajasthan","Jhunjhunu","591.54","39.68","15.45","22.59","6.08","39.38","29.03","35.11","404.17","613.84","151.88"
"155","2010","10","Rajasthan","Jhunjhunu","591.54","39.68","15.7","22.3","6.1","39.35","26.6","17.18","424.58","733.88","172.85"
"155","2011","10","Rajasthan","Jhunjhunu","591.54","39.68","15.71","22.31","6.05","39.35","29.62","21.72","417.05","667.78","160.12"
"155","2012","10","Rajasthan","Jhunjhunu","591.54","40.05","15.69","21.97","6.22","39.36","32.96","27.26","407.99","644.04","157.86"
"155","2013","10","Rajasthan","Jhunjhunu","591.54","40.05","15.71","21.97","6.16","39.35","32.03","21.05","415.18","706.65","170.2"
"155","2014","10","Rajasthan","Jhunjhunu","591.54","40.05","15.7","22.07","6.31","39.27","34.4","25.83","407.88","654.34","160.42"
"155","2015","10","Rajasthan","Jhunjhunu","591.54","40.05","15.7","22.07","6.17","39.26","35.07","29.72","403.48","635.49","157.5"
"155","2016","10","Rajasthan","Jhunjhunu","591.54","40.04","15.71","22.22","5.92","39.25","36.82","31.07","400.48","627.52","156.69"
"155","2017","10","Rajasthan","Jhunjhunu","591.54","40.04","15.71","22.29","5.91","39.24","41.92","35.53","390.86","607.55","155.44"
"156","2005","10","Rajasthan","Jodhpur","2256.41","7.0","145.35","79.29","39.75","122.35","346.91","246.22","1269.43","1377.7","108.53"
"156","2006","10","Rajasthan","Jodhpur","2256.41","7.0","145.35","79.86","66.89","122.25","399.35","275.92","1159.64","1270.42","109.55"
"156","2007","10","Rajasthan","Jodhpur","2256.41","7.0","145.37","80.12","40.65","122.0","322.79","283.74","1254.66","1378.69","109.89"
"156","2008","10","Rajasthan","Jodhpur","2256.41","7.0","145.37","80.25","14.9","121.93","363.39","238.81","1284.65","1419.7","110.51"
"156","2009","10","Rajasthan","Jodhpur","2256.41","7.25","145.12","80.25","13.74","121.93","277.55","354.0","1256.48","1401.95","111.58"
"156","2010","10","Rajasthan","Jodhpur","2256.41","7.0","145.37","80.34","15.4","122.35","279.29","234.87","1371.7","1580.13","115.2"
"156","2011","10","Rajasthan","Jodhpur","2256.41","7.26","145.32","80.57","16.51","122.22","313.33","229.98","1341.1","1516.33","113.07"
"156","2012","10","Rajasthan","Jodhpur","2256.41","7.0","145.32","80.57","22.6","122.22","345.21","277.85","1255.5","1449.04","115.42"
"156","2013","10","Rajasthan","Jodhpur","2256.41","8.38","143.86","77.75","17.55","125.45","271.46","234.31","1377.5","1648.41","119.67"
"156","2014","10","Rajasthan","Jodhpur","2256.41","8.38","144.18","78.19","9.14","124.68","293.34","282.47","1316.0","1589.68","120.8"
"156","2015","10","Rajasthan","Jodhpur","2256.41","8.38","143.47","78.79","11.36","124.69","245.09","257.47","1387.14","1716.7","123.76"
"156","2016","10","Rajasthan","Jodhpur","2256.41","8.4","143.47","78.79","8.99","124.67","266.15","229.96","1395.97","1787.73","128.06"
"156","2017","10","Rajasthan","Jodhpur","2256.41","8.4","143.47","79.1","5.08","124.67","234.73","255.72","1405.23","1770.72","126.01"
"157","2005","10","Rajasthan","Kota","1220.78","339.19","75.42","55.05","42.5","49.84","31.2","18.4","608.8","916.88","150.6"
"157","2006","10","Rajasthan","Kota","1220.78","338.74","73.93","59.81","40.64","50.17","29.98","23.62","603.14","838.71","139.06"
"157","2007","10","Rajasthan","Kota","1220.78","341.3","79.04","55.75","38.24","50.1","30.24","23.06","602.22","948.8","157.55"
"157","2008","10","Rajasthan","Kota","1220.78","342.0","69.44","62.55","38.18","49.91","31.45","17.37","609.42","985.3","161.68"
"157","2009","10","Rajasthan","Kota","1220.78","342.29","68.59","63.41","39.13","49.51","28.11","18.93","610.23","985.82","161.55"
"157","2010","10","Rajasthan","Kota","1220.78","342.43","71.7","61.4","40.05","49.05","26.42","20.6","608.61","1033.27","169.78"
"157","2011","10","Rajasthan","Kota","1217.81","342.73","67.31","61.62","38.0","48.98","26.05","19.0","613.52","1055.04","171.97"
"157","2012","10","Rajasthan","Kota","1217.81","342.82","67.83","59.37","39.29","48.7","25.68","14.3","618.87","1120.88","181.12"
"157","2013","10","Rajasthan","Kota","1217.81","341.81","67.53","57.84","37.52","47.53","23.75","13.68","627.45","1170.17","186.5"
"157","2014","10","Rajasthan","Kota","1217.81","344.04","67.33","59.25","35.83","48.19","27.1","16.93","618.36","942.06","152.35"
"157","2015","10","Rajasthan","Kota","1217.81","344.83","67.45","59.14","34.92","47.6","25.8","13.74","623.32","1177.22","188.86"
"157","2016","10","Rajasthan","Kota","1217.81","345.1","65.38","62.64","33.66","47.71","27.04","15.4","620.09","1176.96","189.81"
"157","2017","10","Rajasthan","Kota","1217.81","345.09","66.04","61.48","33.7","47.61","29.45","19.69","613.9","1154.46","188.05"
"158","2005","10","Rajasthan","Nagaur","1764.38","18.27","58.58","86.79","14.35","72.67","93.95","165.33","1254.26","1483.26","118.26"
"158","2006","10","Rajasthan","Nagaur","1764.38","18.45","58.2","86.78","16.92","72.97","91.31","186.81","1232.88","1421.39","115.29"
"158","2007","10","Rajasthan","Nagaur","1764.38","18.55","57.52","88.15","14.38","72.47","81.92","161.66","1269.71","1463.95","115.3"
"158","2008","10","Rajasthan","Nagaur","1763.82","18.46","55.48","89.93","15.33","71.21","86.87","163.13","1263.39","1460.28","115.58"
"158","2009","10","Rajasthan","Nagaur","1763.82","18.56","55.49","89.75","17.75","71.43","92.86","182.56","1235.4","1410.95","114.21"
"158","2010","10","Rajasthan","Nagaur","1763.82","18.56","55.83","89.57","14.56","71.04","69.95","114.89","1329.4","1859.21","139.85"
"158","2011","10","Rajasthan","Nagaur","1763.82","18.77","55.97","89.27","14.45","71.3","84.32","153.22","1276.41","1468.86","115.08"
"158","2012","10","Rajasthan","Nagaur","1763.82","18.77","55.73","88.73","14.65","71.97","98.96","212.32","1202.62","1452.86","120.81"
"158","2013","10","Rajasthan","Nagaur","1763.82","18.77","55.77","89.96","12.67","71.35","83.69","138.87","1292.68","1757.83","135.98"
"158","2014","10","Rajasthan","Nagaur","1764.03","18.55","55.18","90.58","11.99","71.46","105.63","181.79","1228.76","1479.91","120.44"
"158","2015","10","Rajasthan","Nagaur","1763.93","18.81","55.35","90.48","11.72","71.54","109.47","165.42","1241.06","1472.57","118.65"
"158","2016","10","Rajasthan","Nagaur","1774.94","18.75","55.03","103.72","10.88","70.87","103.75","154.64","1257.14","1650.7","131.31"
"158","2017","10","Rajasthan","Nagaur","1774.94","18.74","55.06","103.99","10.32","71.09","105.44","155.59","1254.61","1512.85","120.58"
"159","2005","10","Rajasthan","Pali","1233.08","82.01","143.92","58.28","45.8","90.86","121.85","82.76","607.49","657.46","108.23"
"159","2006","10","Rajasthan","Pali","1233.08","82.68","143.25","58.32","42.02","90.85","119.34","87.18","609.19","698.89","114.72"
"159","2007","10","Rajasthan","Pali","1233.08","85.27","140.8","58.33","39.69","91.04","116.52","82.2","619.04","706.18","114.08"
"159","2008","10","Rajasthan","Pali","1233.08","86.54","139.37","58.48","42.1","91.14","118.71","101.6","594.94","644.53","108.34"
"159","2009","10","Rajasthan","Pali","1233.08","86.54","139.37","58.49","43.52","91.13","118.87","94.27","600.65","629.88","104.87"
"159","2010","10","Rajasthan","Pali","1233.08","86.54","139.37","58.5","46.98","91.11","99.86","61.85","648.73","887.02","136.73"
"159","2011","10","Rajasthan","Pali","1233.08","86.53","139.26","58.72","47.74","91.14","107.09","88.38","614.07","701.8","114.29"
"159","2012","10","Rajasthan","Pali","1233.08","86.53","139.26","58.72","47.8","91.14","115.36","88.21","605.64","721.17","119.08"
"159","2013","10","Rajasthan","Pali","1233.08","86.53","139.19","59.47","47.75","91.16","104.9","77.4","626.27","819.15","130.8"
"159","2014","10","Rajasthan","Pali","1233.08","86.53","139.1","59.47","49.25","91.25","122.22","91.56","593.35","694.05","116.97"
"159","2015","10","Rajasthan","Pali","1233.08","86.81","138.83","59.47","49.54","91.25","118.15","83.98","604.69","726.05","120.07"
"159","2016","10","Rajasthan","Pali","1233.08","86.81","138.77","59.4","43.25","91.31","105.65","64.0","643.51","894.42","138.99"
"159","2017","10","Rajasthan","Pali","1233.08","86.8","138.77","59.43","41.39","91.31","101.51","59.83","653.68","839.77","128.47"
"160","2005","10","Rajasthan","Swami Madhopur","1003.3","251.46","87.77","52.48","25.52","55.65","24.0","21.89","483.76","657.14","135.84"
"160","2006","10","Rajasthan","Swami Madhopur","1003.3","252.19","89.16","50.74","24.61","55.48","28.11","49.97","452.21","612.51","135.45"
"160","2007","10","Rajasthan","Swami Madhopur","1002.25","252.49","87.73","51.51","26.07","55.59","33.62","44.84","449.52","624.76","138.98"
"160","2008","10","Rajasthan","Swami Madhopur","1002.25","252.56","87.56","51.47","25.67","55.4","28.08","25.0","475.61","678.08","142.57"
"160","2009","10","Rajasthan","Swami Madhopur","1002.25","252.61","87.15","52.09","23.82","55.37","23.57","17.88","488.86","773.84","158.29"
"160","2010","10","Rajasthan","Swami Madhopur","1001.45","251.8","74.28","64.94","23.4","55.16","20.93","16.39","493.55","756.09","153.19"
"160","2011","10","Rajasthan","Swami Madhopur","1001.45","253.48","85.38","52.06","22.94","55.41","22.44","18.17","490.44","737.5","150.38"
"160","2012","10","Rajasthan","Swami Madhopur","1001.45","254.15","84.46","52.54","21.91","56.54","21.1","15.31","494.23","740.47","149.82"
"160","2013","10","Rajasthan","Swami Madhopur","1001.45","255.15","82.55","54.37","22.43","56.6","20.45","14.38","494.13","739.87","149.73"
"160","2014","10","Rajasthan","Swami Madhopur","1001.45","255.23","82.73","53.8","22.41","56.72","20.59","15.93","492.43","710.01","144.18"
"160","2015","10","Rajasthan","Swami Madhopur","1001.45","255.5","81.27","54.79","22.14","56.75","21.9","37.66","469.46","719.72","153.31"
"160","2016","10","Rajasthan","Swami Madhopur","1001.45","255.5","80.85","55.17","21.48","56.94","22.08","18.07","488.9","758.55","155.16"
"160","2017","10","Rajasthan","Swami Madhopur","1001.45","256.48","80.11","54.78","21.98","57.12","26.76","65.91","435.68","685.31","157.3"
"161","2005","10","Rajasthan","Sikar","774.24","61.09","18.12","33.96","9.21","40.64","38.13","41.74","531.29","764.11","143.82"
"161","2006","10","Rajasthan","Sikar","774.24","61.09","18.35","34.23","9.43","40.63","40.88","42.53","526.83","745.87","141.58"
"161","2007","10","Rajasthan","Sikar","774.24","61.1","18.28","34.58","9.85","40.62","41.89","43.49","524.38","739.73","141.07"
"161","2008","10","Rajasthan","Sikar","774.24","61.11","18.07","34.79","9.58","40.53","43.23","43.98","522.86","742.97","142.1"
"161","2009","10","Rajasthan","Sikar","774.24","61.11","18.29","34.97","10.0","40.45","45.33","52.44","511.52","715.04","139.79"
"161","2010","10","Rajasthan","Sikar","774.24","61.11","18.29","35.28","8.87","40.35","40.89","33.64","535.68","846.57","158.04"
"161","2011","10","Rajasthan","Sikar","774.24","61.11","18.18","35.85","8.82","40.29","42.89","40.94","526.11","776.74","147.64"
"161","2012","10","Rajasthan","Sikar","774.24","61.11","18.2","36.34","8.71","40.22","42.96","45.92","520.73","748.5","143.74"
"161","2013","10","Rajasthan","Sikar","774.24","61.11","18.35","36.57","8.75","40.16","42.44","42.68","524.08","787.11","150.19"
"161","2014","10","Rajasthan","Sikar","774.24","61.11","18.47","36.6","8.77","40.01","45.27","48.51","515.41","746.86","144.91"
"161","2015","10","Rajasthan","Sikar","774.24","61.11","18.47","36.75","10.45","39.98","48.77","48.98","509.65","722.33","141.73"
"161","2016","10","Rajasthan","Sikar","774.24","61.11","18.48","36.9","10.76","39.94","49.25","49.54","508.18","716.36","140.97"
